## SLURM PROLOG ###############################################################
##    Job ID : 13675433
##  Job Name : test
##  Nodelist : node1912
##      CPUs : 48
##  Mem/Node : 98304 MB
## Directory : /oscar/scratch/kbadger1/SaddleClimb/examples/H2O_to_OH_H/minimizations/init
##   Job Started : Fri Oct 31 06:38:50 PM EDT 2025
###############################################################################
      Step     Time          Energy          fmax
BFGS:   45 23:05:28  -378227.686386        0.026860
BFGS:   46 23:11:09  -378227.686537        0.032639
BFGS:   47 23:16:57  -378227.686756        0.046826
BFGS:   48 23:22:43  -378227.687063        0.052755
BFGS:   49 23:28:32  -378227.687416        0.040563
BFGS:   50 23:34:16  -378227.687780        0.040317
BFGS:   51 23:40:08  -378227.688226        0.047758
BFGS:   52 23:45:59  -378227.688585        0.056026
BFGS:   53 23:51:51  -378227.688875        0.038203
BFGS:   54 23:57:49  -378227.689061        0.026310
BFGS:   55 00:03:40  -378227.689228        0.026771
BFGS:   56 00:09:30  -378227.689402        0.034261
BFGS:   57 00:15:20  -378227.689546        0.026569
BFGS:   58 00:21:05  -378227.689618        0.016489
BFGS:   59 00:26:58  -378227.689656        0.013839
BFGS:   60 00:32:56  -378227.689698        0.019604
BFGS:   61 00:38:48  -378227.689755        0.025105
BFGS:   62 00:44:41  -378227.689797        0.018949
BFGS:   63 00:50:36  -378227.689819        0.012875
BFGS:   64 00:56:34  -378227.689834        0.011939
BFGS:   65 01:02:26  -378227.689857        0.015156
BFGS:   66 01:08:13  -378227.689888        0.018593
BFGS:   67 01:14:01  -378227.689923        0.013087
BFGS:   68 01:19:53  -378227.689946        0.008309
BFGS:   69 01:25:43  -378227.689963        0.009478
BFGS:   70 01:31:37  -378227.689981        0.012979
BFGS:   71 01:37:30  -378227.689998        0.013731
BFGS:   72 01:43:19  -378227.690008        0.008756
BFGS:   73 01:49:07  -378227.690015        0.008027
BFGS:   74 01:54:57  -378227.690024        0.010399
BFGS:   75 02:00:51  -378227.690033        0.013098
BFGS:   76 02:06:43  -378227.690039        0.010608
BFGS:   77 02:12:39  -378227.690044        0.005959
BFGS:   78 02:18:29  -378227.690048        0.006193
BFGS:   79 02:24:20  -378227.690053        0.009464
BFGS:   80 02:30:15  -378227.690063        0.012320
BFGS:   81 02:36:10  -378227.690075        0.011854
BFGS:   82 02:42:07  -378227.690087        0.007584
BFGS:   83 02:48:07  -378227.690099        0.007668
BFGS:   84 02:54:03  -378227.690114        0.013782
BFGS:   85 02:59:59  -378227.690137        0.018814
BFGS:   86 03:05:49  -378227.690169        0.016359
BFGS:   87 03:11:39  -378227.690200        0.008769
BFGS:   88 03:17:31  -378227.690219        0.007027
BFGS:   89 03:23:26  -378227.690238        0.009666
BFGS:   90 03:29:20  -378227.690251        0.011596
BFGS:   91 03:35:08  -378227.690262        0.007779
BFGS:   92 03:41:02  -378227.690266        0.003558
BFGS:   93 03:46:55  -378227.690268        0.003015
BFGS:   94 03:52:46  -378227.690273        0.005595
BFGS:   95 03:58:46  -378227.690277        0.004747
BFGS:   96 04:04:41  -378227.690279        0.002160
BFGS:   97 04:10:38  -378227.690279        0.001234
BFGS:   98 04:16:34  -378227.690279        0.001311
BFGS:   99 04:22:26  -378227.690278        0.001770
BFGS:  100 04:28:21  -378227.690278        0.001427
BFGS:  101 04:34:19  -378227.690278        0.000762
